Transformer,,,,
File Name,Frame Range,Ground Truth Gloss,Predicted Gloss,Match Status
continuous_1037_S6_strategy2.npz,12626–16658,DON'T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_1037_S6_strategy2.npz,16658–20904,BEER,BEER,TP
continuous_1037_S6_strategy2.npz,20904–25150,MAN,MAN,TP
continuous_1037_S6_strategy2.npz,25150–29664,SIX,SIX,TP
continuous_1038_S6_strategy2.npz,0–4246,COFFEE,COFFEE,TP
continuous_1038_S6_strategy2.npz,2933–5900,—,HOT,FP
continuous_1038_S6_strategy2.npz,4246–8492,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1038_S6_strategy2.npz,8492–12771,EGG,EGG,TP
continuous_1038_S6_strategy2.npz,12771–17017,GRAY,GRAY,TP
continuous_1038_S6_strategy2.npz,17017–20978,TODAY,TODAY,TP
continuous_1038_S6_strategy2.npz,20978–25241,MAY,MAY,TP
continuous_1038_S6_strategy2.npz,23700–26666,—,JULY,FP
continuous_1038_S6_strategy2.npz,25241–29827,SLOW,SLOW,TP
continuous_1039_S6_strategy2.npz,0–4514,UNDERSTAND,UNDERSTAND,TP
continuous_1039_S6_strategy2.npz,4514–8760,RICE,RICE,TP
continuous_1039_S6_strategy2.npz,8760–12989,MONDAY,MONDAY,TP
continuous_1039_S6_strategy2.npz,11266–14100,—,GREEN,FP
continuous_1039_S6_strategy2.npz,12989–17235,GREEN,—,FN
continuous_1039_S6_strategy2.npz,14100–16933,—,GOOD MORNING,FP
continuous_1039_S6_strategy2.npz,17235–21367,TWO,TWO,TP
continuous_1039_S6_strategy2.npz,21367–25613,MARRIED,MARRIED,TP
continuous_1040_S6_strategy2.npz,0–4213,FEBRUARY,FEBRUARY,TP
continuous_1040_S6_strategy2.npz,4213–8656,TEN,TEN,TP
continuous_1040_S6_strategy2.npz,8656–12856,DON'T KNOW,DON’T KNOW,TP
continuous_1040_S6_strategy2.npz,12856–17102,SON,SON,TP
continuous_1040_S6_strategy2.npz,17102–21348,FISH,FISH,TP
continuous_1040_S6_strategy2.npz,19800–23100,—,HARD OF HEARING,FP
continuous_1040_S6_strategy2.npz,21348–25681,GOOD MORNING,GOOD MORNING,TP
continuous_1040_S6_strategy2.npz,25681–29927,MILK,MILK,TP
continuous_1041_S6_strategy2.npz,0–4246,PARENTS,PARENTS,TP
continuous_1041_S6_strategy2.npz,2466–4966,—,MOTHER,FP
continuous_1041_S6_strategy2.npz,4246–8459,SEPTEMBER,SEPTEMBER,TP
continuous_1041_S6_strategy2.npz,7433–9933,—,TEN,FP
continuous_1041_S6_strategy2.npz,8459–12691,GOOD EVENING,GOOD EVENING,TP
continuous_1041_S6_strategy2.npz,12691–16937,TEA,TEA,TP
continuous_1041_S6_strategy2.npz,16937–21183,SUNDAY,SUNDAY,TP
continuous_1041_S6_strategy2.npz,21183–25429,FISH,FISH,TP
continuous_1041_S6_strategy2.npz,25429–29675,PINK,PINK,TP
continuous_1042_S6_strategy2.npz,0–4479,FAST,FAST,TP
continuous_1042_S6_strategy2.npz,4479–8692,TODAY,TODAY,TP
continuous_1042_S6_strategy2.npz,8692–12938,MARRIED,MARRIED,TP
continuous_1042_S6_strategy2.npz,10933–14566,—,GRANDFATHER,FP
continuous_1042_S6_strategy2.npz,12938–17217,GRANDFATHER,—,FN
continuous_1042_S6_strategy2.npz,14566–18233,—,GOOD AFTERNOON,FP
continuous_1042_S6_strategy2.npz,17217–21483,GOOD AFTERNOON,—,FN
continuous_1042_S6_strategy2.npz,18233–21866,—,FATHER,FP
continuous_1042_S6_strategy2.npz,21483–25729,DECEMBER,DECEMBER,TP
continuous_1043_S6_strategy2.npz,0–4213,WINE,WINE,TP
continuous_1043_S6_strategy2.npz,4213–8835,FAST,FAST,TP
continuous_1043_S6_strategy2.npz,8835–13167,IM FINE,IM FINE,TP
continuous_1043_S6_strategy2.npz,13167–17380,YELLOW,YELLOW,TP
continuous_1043_S6_strategy2.npz,17380–21894,TEN,TEN,TP
continuous_1044_S6_strategy2.npz,0–4246,TODAY,TODAY,TP
continuous_1044_S6_strategy2.npz,4246–8525,CHICKEN,—,FN
continuous_1044_S6_strategy2.npz,7133–10700,—,CHICKEN,FP
continuous_1044_S6_strategy2.npz,8525–12932,YES,YES,TP
continuous_1044_S6_strategy2.npz,12932–17398,GOOD EVENING,GOOD EVENING,TP
continuous_1044_S6_strategy2.npz,17398–21644,APRIL,APRIL,TP
continuous_1045_S6_strategy2.npz,0–4065,COUSIN,COUSIN,TP
continuous_1045_S6_strategy2.npz,2133–4300,—,HELLO,FP
continuous_1045_S6_strategy2.npz,4065–8278,GREEN,GREEN,TP
continuous_1045_S6_strategy2.npz,8278–12524,MARCH,MARCH,TP
continuous_1045_S6_strategy2.npz,10733–15033,—,MAY,FP
continuous_1045_S6_strategy2.npz,12524–17576,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1045_S6_strategy2.npz,17576–21822,WOMAN,WOMAN,TP
continuous_1045_S6_strategy2.npz,21822–26035,FRIDAY,FRIDAY,TP
continuous_1046_S6_strategy2.npz,0–4229,WOMAN,WOMAN,TP
continuous_1046_S6_strategy2.npz,4229–8461,AUNTIE,AUNTIE,TP
continuous_1046_S6_strategy2.npz,7400–11133,—,PINK,FP
continuous_1046_S6_strategy2.npz,8461–12707,BLACK,BLACK,TP
continuous_1046_S6_strategy2.npz,12707–17106,IM FINE,IM FINE,TP
continuous_1046_S6_strategy2.npz,17106–21352,OCTOBER,OCTOBER,TP
continuous_1046_S6_strategy2.npz,21352–25598,JUICE,JUICE,TP
continuous_1046_S6_strategy2.npz,25598–29631,YES,YES,TP
continuous_1047_S6_strategy2.npz,0–4213,MOTHER,MOTHER,TP
continuous_1047_S6_strategy2.npz,4213–8459,CRAB,CRAB,TP
continuous_1047_S6_strategy2.npz,8459–13045,NINE,NINE,TP
continuous_1047_S6_strategy2.npz,13045–17291,BEER,BEER,TP
continuous_1047_S6_strategy2.npz,17291–21841,YES,YES,TP
continuous_1048_S6_strategy2.npz,0–4432,HOW ARE YOU,HOW ARE YOU,TP
continuous_1048_S6_strategy2.npz,4432–8645,FEBRUARY,FEBRUARY,TP
continuous_1048_S6_strategy2.npz,8645–12891,RED,RED,TP
continuous_1048_S6_strategy2.npz,10733–14300,—,MOTHER,FP
continuous_1048_S6_strategy2.npz,12891–17137,BEER,BEER,TP
continuous_1048_S6_strategy2.npz,17137–21383,AUNTIE,AUNTIE,TP
continuous_1049_S6_strategy2.npz,0–4062,DECEMBER,DECEMBER,TP
continuous_1049_S6_strategy2.npz,2600–5200,—,MAY,FP
continuous_1049_S6_strategy2.npz,4062–8308,SUGAR,SUGAR,TP
continuous_1049_S6_strategy2.npz,8308–12640,THANK YOU,THANK YOU,TP
continuous_1049_S6_strategy2.npz,12640–16706,UNDERSTAND,UNDERSTAND,TP
continuous_1049_S6_strategy2.npz,16706–20872,SEVEN,SEVEN,TP
continuous_1050_S6_strategy2.npz,0–4246,THURSDAY,THURSDAY,TP
continuous_1050_S6_strategy2.npz,4246–8492,COLD,COLD,TP
continuous_1050_S6_strategy2.npz,8492–12705,CRAB,CRAB,TP
continuous_1050_S6_strategy2.npz,9933–13266,—,TEN,FP
continuous_1050_S6_strategy2.npz,12705–17363,TEN,—,FN
continuous_1050_S6_strategy2.npz,13266–16566,—,IM FINE,FP
continuous_1050_S6_strategy2.npz,16566–19900,—,JUNE,FP
continuous_1050_S6_strategy2.npz,17363–21562,IM FINE,—,FN
continuous_1050_S6_strategy2.npz,21562–25808,JULY,JULY,TP
continuous_1050_S6_strategy2.npz,25808–30054,UNCLE,UNCLE,TP
continuous_1051_S6_strategy2.npz,0–4246,AUNTIE,AUNTIE,TP
continuous_1051_S6_strategy2.npz,4246–8525,SUGAR,SUGAR,TP
continuous_1051_S6_strategy2.npz,8525–12755,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1051_S6_strategy2.npz,12755–17001,OCTOBER,OCTOBER,TP
continuous_1051_S6_strategy2.npz,17001–21247,YELLOW,YELLOW,TP
continuous_1051_S6_strategy2.npz,21247–25833,TWO,TWO,TP
continuous_1052_S6_strategy2.npz,0–4586,DON'T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_1052_S6_strategy2.npz,2800–5600,—,LONGANISA,FP
continuous_1052_S6_strategy2.npz,4586–8832,LONGANISA,—,FN
continuous_1052_S6_strategy2.npz,5600–8433,—,NO SUGAR,FP
continuous_1052_S6_strategy2.npz,8832–13275,SUGAR,SUGAR,TP
continuous_1052_S6_strategy2.npz,11233–14066,—,SEE YOU TOMORROW,FP
continuous_1052_S6_strategy2.npz,13275–17108,SEE YOU TOMORROW,—,FN
continuous_1052_S6_strategy2.npz,14066–16866,—,TEN,FP
continuous_1052_S6_strategy2.npz,17108–21766,THREE,THREE,TP
continuous_1052_S6_strategy2.npz,21766–25861,OCTOBER,OCTOBER,TP
continuous_1053_S6_strategy2.npz,0–4246,FEBRUARY,FEBRUARY,TP
continuous_1053_S6_strategy2.npz,4246–8492,BEER,BEER,TP
continuous_1053_S6_strategy2.npz,8492–13114,FOUR,—,FN
continuous_1053_S6_strategy2.npz,10666–13333,—,FOUR,FP
continuous_1053_S6_strategy2.npz,13114–17360,BREAD,BREAD,TP
continuous_1053_S6_strategy2.npz,13333–16000,—,GRAY,FP
continuous_1053_S6_strategy2.npz,17360–21559,MOTHER,MOTHER,TP
continuous_1054_S6_strategy2.npz,0–4213,RED,RED,TP
continuous_1054_S6_strategy2.npz,2500–5033,—,DEAF,FP
continuous_1054_S6_strategy2.npz,4213–8426,GIRL,GIRL,TP
continuous_1054_S6_strategy2.npz,8426–13155,YOURE WELCOME,YOURE WELCOME,TP
continuous_1054_S6_strategy2.npz,13155–17401,JUNE,JUNE,TP
continuous_1054_S6_strategy2.npz,17401–21647,MEAT,MEAT,TP
continuous_1054_S6_strategy2.npz,17633–20133,—,DECEMBER,FP
continuous_1054_S6_strategy2.npz,21647–25893,UNCLE,UNCLE,TP
continuous_1054_S6_strategy2.npz,25893–30443,THREE,THREE,TP
continuous_1055_S6_strategy2.npz,0–4246,YELLOW,YELLOW,TP
continuous_1055_S6_strategy2.npz,4246–8492,YESTERDAY,YESTERDAY,TP
continuous_1055_S6_strategy2.npz,8492–13257,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1055_S6_strategy2.npz,8633–11500,—,BLIND,FP
continuous_1055_S6_strategy2.npz,13257–17536,SEPTEMBER,SEPTEMBER,TP
continuous_1055_S6_strategy2.npz,17536–22122,WRONG,—,FN
continuous_1055_S6_strategy2.npz,20133–23000,—,WRONG,FP
continuous_1055_S6_strategy2.npz,22122–26419,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1056_S6_strategy2.npz,0–4246,AUNTIE,AUNTIE,TP
continuous_1056_S6_strategy2.npz,2666–5333,—,DAUGHTER,FP
continuous_1056_S6_strategy2.npz,4246–8492,SUGAR,SUGAR,TP
continuous_1056_S6_strategy2.npz,8492–12771,HARD OF HEARING,HARD OF HEARING,TP
continuous_1056_S6_strategy2.npz,12771–17017,DECEMBER,DECEMBER,TP
continuous_1056_S6_strategy2.npz,16000–18666,—,SUGAR,FP
continuous_1056_S6_strategy2.npz,17017–21567,WRONG,WRONG,TP
continuous_1057_S6_strategy2.npz,0–4443,SEVEN,SEVEN,TP
continuous_1057_S6_strategy2.npz,3000–6033,—,NO,FP
continuous_1057_S6_strategy2.npz,4443–8689,YESTERDAY,YESTERDAY,TP
continuous_1057_S6_strategy2.npz,8689–12935,CRAB,CRAB,TP
continuous_1057_S6_strategy2.npz,12935–17148,PARENTS,—,FN
continuous_1057_S6_strategy2.npz,15066–18100,—,PARENTS,FP
continuous_1057_S6_strategy2.npz,17148–21347,HELLO,HELLO,TP
continuous_1058_S6_strategy2.npz,0–4279,COFFEE,COFFEE,TP
continuous_1058_S6_strategy2.npz,2700–5433,—,SPAGHETTI,FP
continuous_1058_S6_strategy2.npz,4279–8525,TODAY,TODAY,TP
continuous_1058_S6_strategy2.npz,8525–12738,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1058_S6_strategy2.npz,10900–13633,—,YOURE WELCOME,FP
continuous_1058_S6_strategy2.npz,12738–17503,YOURE WELCOME,—,FN
continuous_1058_S6_strategy2.npz,13633–16366,—,RED,FP
continuous_1058_S6_strategy2.npz,17503–21749,SPAGHETTI,SPAGHETTI,TP
continuous_1058_S6_strategy2.npz,21749–25995,RED,—,FN
continuous_1058_S6_strategy2.npz,24566–27300,—,WHITE,FP
continuous_1058_S6_strategy2.npz,25995–30227,DAUGHTER,DAUGHTER,TP
continuous_1059_S6_strategy2.npz,0–4246,YELLOW,YELLOW,TP
continuous_1059_S6_strategy2.npz,2733–5466,—,FAST,FP
continuous_1059_S6_strategy2.npz,4246–8796,FAST,—,FN
continuous_1059_S6_strategy2.npz,8796–13009,GIRL,GIRL,TP
continuous_1059_S6_strategy2.npz,10933–13666,—,SLOW,FP
continuous_1059_S6_strategy2.npz,13009–17808,HOW ARE YOU,HOW ARE YOU,TP
continuous_1059_S6_strategy2.npz,16400–19133,—,NOVEMBER,FP
continuous_1059_S6_strategy2.npz,17808–22087,OCTOBER,OCTOBER,TP
continuous_1060_S6_strategy2.npz,0–4246,NO SUGAR,NO SUGAR,TP
continuous_1060_S6_strategy2.npz,4246–8492,AUNTIE,AUNTIE,TP
continuous_1060_S6_strategy2.npz,6800–9066,—,GRANDMOTHER,FP
continuous_1060_S6_strategy2.npz,8492–13076,YOURE WELCOME,YOURE WELCOME,TP
continuous_1060_S6_strategy2.npz,11333–13600,—,WHITE,FP
continuous_1060_S6_strategy2.npz,13076–17003,TOMORROW,TOMORROW,TP
continuous_1060_S6_strategy2.npz,15866–18133,—,CHICKEN,FP
continuous_1060_S6_strategy2.npz,17003–21235,CHICKEN,—,FN
continuous_1060_S6_strategy2.npz,18133–20400,—,MAN,FP
continuous_1060_S6_strategy2.npz,20400–22666,—,SIX,FP
continuous_1060_S6_strategy2.npz,21235–25467,SEVEN,SEVEN,TP
continuous_1060_S6_strategy2.npz,25467–29680,BLIND,BLIND,TP
continuous_1061_S6_strategy2.npz,0–4768,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1061_S6_strategy2.npz,2966–5933,—,DAUGHTER,FP
continuous_1061_S6_strategy2.npz,4768–9047,DEAF BLIND,DEAF BLIND,TP
continuous_1061_S6_strategy2.npz,9047–13293,TUESDAY,TUESDAY,TP
continuous_1061_S6_strategy2.npz,11866–14833,—,DON’T UNDERSTAND,FP
continuous_1061_S6_strategy2.npz,13293–17700,THREE,THREE,TP
continuous_1061_S6_strategy2.npz,17700–21946,COFFEE,COFFEE,TP
continuous_1061_S6_strategy2.npz,21946–26192,FEBRUARY,FEBRUARY,TP
continuous_1061_S6_strategy2.npz,23733–26700,—,GRANDFATHER,FP
continuous_1061_S6_strategy2.npz,26192–30024,SON,SON,TP
continuous_1062_S6_strategy2.npz,0–4550,FIVE,FIVE,TP
continuous_1062_S6_strategy2.npz,2800–5633,—,SATURDAY,FP
continuous_1062_S6_strategy2.npz,4550–8796,SATURDAY,—,FN
continuous_1062_S6_strategy2.npz,5633–8433,—,WOMAN,FP
continuous_1062_S6_strategy2.npz,8433–11266,—,GOOD MORNING,FP
continuous_1062_S6_strategy2.npz,8796–13042,WOMAN,—,FN
continuous_1062_S6_strategy2.npz,11266–14066,—,SLOW,FP
continuous_1062_S6_strategy2.npz,13042–17521,SLOW,—,FN
continuous_1062_S6_strategy2.npz,14066–16900,—,WOMAN,FP
continuous_1062_S6_strategy2.npz,17521–21686,ORANGE,ORANGE,TP
continuous_1062_S6_strategy2.npz,21686–25885,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_1063_S6_strategy2.npz,0–4232,PARENTS,PARENTS,TP
continuous_1063_S6_strategy2.npz,2533–5100,—,JANUARY,FP
continuous_1063_S6_strategy2.npz,4232–8478,MARCH,MARCH,TP
continuous_1063_S6_strategy2.npz,7633–10200,—,APRIL,FP
continuous_1063_S6_strategy2.npz,8478–12724,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1063_S6_strategy2.npz,12724–17310,TWO,TWO,TP
continuous_1063_S6_strategy2.npz,17310–21475,BROWN,BROWN,TP
continuous_1063_S6_strategy2.npz,21475–26061,CORRECT,CORRECT,TP
continuous_1064_S6_strategy2.npz,0–4432,IM FINE,IM FINE,TP
continuous_1064_S6_strategy2.npz,4432–8494,TODAY,TODAY,TP
continuous_1064_S6_strategy2.npz,8494–12707,SON,SON,TP
continuous_1064_S6_strategy2.npz,12707–16953,MEAT,MEAT,TP
continuous_1064_S6_strategy2.npz,15833–18466,—,NICE TO MEET YOU,FP
continuous_1064_S6_strategy2.npz,16953–21085,ORANGE,ORANGE,TP
continuous_1065_S6_strategy2.npz,0–4246,DAUGHTER,DAUGHTER,TP
continuous_1065_S6_strategy2.npz,2633–5266,—,HARD OF HEARING,FP
continuous_1065_S6_strategy2.npz,4246–8492,MILK,MILK,TP
continuous_1065_S6_strategy2.npz,7900–10566,—,ORANGE,FP
continuous_1065_S6_strategy2.npz,8492–13006,CORRECT,CORRECT,TP
continuous_1065_S6_strategy2.npz,13006–17186,YESTERDAY,YESTERDAY,TP
continuous_1065_S6_strategy2.npz,17186–21951,THREE,THREE,TP
continuous_1065_S6_strategy2.npz,21951–26949,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_1066_S6_strategy2.npz,0–4246,PINK,PINK,TP
continuous_1066_S6_strategy2.npz,4246–8378,GRANDMOTHER,GRANDMOTHER,TP
continuous_1066_S6_strategy2.npz,8378–12624,MEAT,MEAT,TP
continuous_1066_S6_strategy2.npz,12624–16870,OCTOBER,OCTOBER,TP
continuous_1066_S6_strategy2.npz,16870–20227,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1067_S6_strategy2.npz,0–4246,COLD,COLD,TP
continuous_1067_S6_strategy2.npz,4246–8868,SEVEN,SEVEN,TP
continuous_1067_S6_strategy2.npz,4700–7066,—,SIX,FP
continuous_1067_S6_strategy2.npz,8868–13741,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1067_S6_strategy2.npz,13741–17987,YELLOW,YELLOW,TP
continuous_1067_S6_strategy2.npz,16500–18866,—,AUNTIE,FP
continuous_1067_S6_strategy2.npz,17987–22233,DAUGHTER,DAUGHTER,TP
continuous_1067_S6_strategy2.npz,21233–23600,—,GRAY,FP
continuous_1067_S6_strategy2.npz,22233–26479,WEDNESDAY,WEDNESDAY,TP
continuous_1068_S6_strategy2.npz,0–4066,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_1068_S6_strategy2.npz,4066–8299,KNOW,KNOW,TP
continuous_1068_S6_strategy2.npz,8299–12578,MONDAY,MONDAY,TP
continuous_1068_S6_strategy2.npz,10400–13866,—,BROWN,FP
continuous_1068_S6_strategy2.npz,12578–16791,BROWN,—,FN
continuous_1068_S6_strategy2.npz,13866–17333,—,WHITE,FP
continuous_1068_S6_strategy2.npz,16791–20790,GRANDMOTHER,GRANDMOTHER,TP
continuous_1069_S6_strategy2.npz,0–4246,MAY,MAY,TP
continuous_1069_S6_strategy2.npz,2833–5666,—,SIX,FP
continuous_1069_S6_strategy2.npz,4246–8492,WEDNESDAY,WEDNESDAY,TP
continuous_1069_S6_strategy2.npz,8492–12738,COUSIN,COUSIN,TP
continuous_1069_S6_strategy2.npz,12738–17288,CORRECT,CORRECT,TP
continuous_1069_S6_strategy2.npz,17288–21501,TEA,TEA,TP
continuous_1069_S6_strategy2.npz,21501–25747,CRAB,CRAB,TP
continuous_1070_S6_strategy2.npz,0–4213,TUESDAY,TUESDAY,TP
continuous_1070_S6_strategy2.npz,4213–8459,LONGANISA,LONGANISA,TP
continuous_1070_S6_strategy2.npz,8459–12705,DEAF BLIND,DEAF BLIND,TP
continuous_1070_S6_strategy2.npz,11833–14200,—,SEE YOU TOMORROW,FP
continuous_1070_S6_strategy2.npz,12705–16984,AUNTIE,AUNTIE,TP
continuous_1070_S6_strategy2.npz,16566–18933,—,MARCH,FP
continuous_1070_S6_strategy2.npz,16984–21230,NOVEMBER,NOVEMBER,TP
continuous_1071_S6_strategy2.npz,0–4550,SIX,SIX,TP
continuous_1071_S6_strategy2.npz,4550–8763,BOY,BOY,TP
continuous_1071_S6_strategy2.npz,8066–10766,—,MARRIED,FP
continuous_1071_S6_strategy2.npz,8763–13042,MEAT,MEAT,TP
continuous_1071_S6_strategy2.npz,13042–17108,UNDERSTAND,UNDERSTAND,TP
continuous_1071_S6_strategy2.npz,17108–21354,DAUGHTER,DAUGHTER,TP
continuous_1071_S6_strategy2.npz,21354–25600,GREEN,GREEN,TP
continuous_1071_S6_strategy2.npz,24266–26966,—,YELLOW,FP
continuous_1071_S6_strategy2.npz,25600–29846,COLD,COLD,TP
continuous_1072_S6_strategy2.npz,0–4246,MOTHER,MOTHER,TP
continuous_1072_S6_strategy2.npz,4246–8492,FISH,FISH,TP
continuous_1072_S6_strategy2.npz,6466–9733,—,SEPTEMBER,FP
continuous_1072_S6_strategy2.npz,8492–12738,SEPTEMBER,—,FN
continuous_1072_S6_strategy2.npz,9733–12966,—,AUGUST,FP
continuous_1072_S6_strategy2.npz,12738–17826,SEVEN,SEVEN,TP
continuous_1072_S6_strategy2.npz,12966–16200,—,RED,FP
continuous_1072_S6_strategy2.npz,17826–22025,WHITE,WHITE,TP
continuous_1072_S6_strategy2.npz,22025–26225,WRONG,WRONG,TP
continuous_1073_S6_strategy2.npz,0–4246,JULY,JULY,TP
continuous_1073_S6_strategy2.npz,2933–5900,—,CHICKEN,FP
continuous_1073_S6_strategy2.npz,4246–8525,CHICKEN,—,FN
continuous_1073_S6_strategy2.npz,5900–8866,—,BOY,FP
continuous_1073_S6_strategy2.npz,8525–12771,BOY,—,FN
continuous_1073_S6_strategy2.npz,8866–11833,—,COUSIN,FP
continuous_1073_S6_strategy2.npz,12771–16984,BLUE,BLUE,TP
continuous_1073_S6_strategy2.npz,16984–21230,THURSDAY,THURSDAY,TP
continuous_1073_S6_strategy2.npz,21230–25230,NO,NO,TP
continuous_1073_S6_strategy2.npz,25230–29476,UNCLE,UNCLE,TP
continuous_1074_S6_strategy2.npz,0–4246,MEAT,MEAT,TP
continuous_1074_S6_strategy2.npz,4246–8312,GRANDMOTHER,GRANDMOTHER,TP
continuous_1074_S6_strategy2.npz,8312–12898,DON'T KNOW,DON’T KNOW,TP
continuous_1074_S6_strategy2.npz,11300–14133,—,KNOW,FP
continuous_1074_S6_strategy2.npz,12898–17197,HELLO,HELLO,TP
continuous_1074_S6_strategy2.npz,17197–21442,BEER,BEER,TP
continuous_1074_S6_strategy2.npz,21442–25688,JULY,JULY,TP
continuous_1075_S6_strategy2.npz,0–5768,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1075_S6_strategy2.npz,3200–6433,—,TOMORROW,FP
continuous_1075_S6_strategy2.npz,5768–10014,WHITE,WHITE,TP
continuous_1075_S6_strategy2.npz,10014–14260,MARCH,MARCH,TP
continuous_1075_S6_strategy2.npz,12866–16066,—,BREAD,FP
continuous_1075_S6_strategy2.npz,14260–18539,RICE,RICE,TP
continuous_1075_S6_strategy2.npz,18539–23125,FIVE,FIVE,TP
continuous_1076_S6_strategy2.npz,0–4066,SLOW,SLOW,TP
continuous_1076_S6_strategy2.npz,4066–8312,DAUGHTER,DAUGHTER,TP
continuous_1076_S6_strategy2.npz,8312–12525,COFFEE,COFFEE,TP
continuous_1076_S6_strategy2.npz,12525–16620,GIRL,GIRL,TP
continuous_1076_S6_strategy2.npz,15166–18200,—,MILK,FP
continuous_1076_S6_strategy2.npz,16620–21185,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_1077_S6_strategy2.npz,0–4165,MILK,MILK,TP
continuous_1077_S6_strategy2.npz,2800–5633,—,FAST,FP
continuous_1077_S6_strategy2.npz,4165–8378,MONDAY,MONDAY,TP
continuous_1077_S6_strategy2.npz,8378–13107,NINE,NINE,TP
continuous_1077_S6_strategy2.npz,13107–17386,UNCLE,UNCLE,TP
continuous_1077_S6_strategy2.npz,17386–21632,MAN,MAN,TP
continuous_1077_S6_strategy2.npz,21632–25698,FAST,FAST,TP
continuous_1078_S6_strategy2.npz,0–4246,HOT,HOT,TP
continuous_1078_S6_strategy2.npz,2266–4566,—,WEELCHAIR PERSON,FP
continuous_1078_S6_strategy2.npz,4246–9047,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1078_S6_strategy2.npz,4566–6866,—,BLIND,FP
continuous_1078_S6_strategy2.npz,9047–13669,CORRECT,CORRECT,TP
continuous_1078_S6_strategy2.npz,9166–11466,—,TOMORROW,FP
continuous_1078_S6_strategy2.npz,13669–17701,MOTHER,MOTHER,TP
continuous_1078_S6_strategy2.npz,13766–16066,—,ONE,FP
continuous_1078_S6_strategy2.npz,17701–21914,MARCH,MARCH,TP
continuous_1078_S6_strategy2.npz,21914–26146,SIX,SIX,TP
continuous_1078_S6_strategy2.npz,26146–30392,DARK,DARK,TP
continuous_1079_S6_strategy2.npz,0–4550,SEVEN,SEVEN,TP
continuous_1079_S6_strategy2.npz,2966–5933,—,YES,FP
continuous_1079_S6_strategy2.npz,4550–9100,YES,—,FN
continuous_1079_S6_strategy2.npz,5933–8900,—,COLD,FP
continuous_1079_S6_strategy2.npz,8900–11900,—,DEAF BLIND,FP
continuous_1079_S6_strategy2.npz,9100–13346,COLD,—,FN
continuous_1079_S6_strategy2.npz,13346–18111,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1079_S6_strategy2.npz,18111–22390,BLUE,BLUE,TP
continuous_1079_S6_strategy2.npz,22390–26636,SPAGHETTI,SPAGHETTI,TP
continuous_1079_S6_strategy2.npz,26636–30563,TODAY,TODAY,TP
continuous_1080_S6_strategy2.npz,0–4550,TEN,TEN,TP
continuous_1080_S6_strategy2.npz,2333–4700,—,TUESDAY,FP
continuous_1080_S6_strategy2.npz,4550–8679,THURSDAY,THURSDAY,TP
continuous_1080_S6_strategy2.npz,8679–12778,CRAB,CRAB,TP
continuous_1080_S6_strategy2.npz,11733–14100,—,FAST,FP
continuous_1080_S6_strategy2.npz,12778–17472,DON'T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_1080_S6_strategy2.npz,16433–18800,—,MILK,FP
continuous_1080_S6_strategy2.npz,17472–21718,VIOLET,VIOLET,TP
continuous_1081_S6_strategy2.npz,0–4246,DARK,DARK,TP
